hour,,day,,,lat,lng,,,,,,,,weight
8,,friday,,,22.821424,89.553008,,,,,,,,14.9
8,,friday,,,22.821424,89.553008,,,,,,,,14.9
11,,saturday,,,24.361729,88.599246,,,,,,,,0
12,,thursday,,,24.361729,88.599246,,,,,,,,0
12,,sunday,,,22.821424,89.553008,,,,,,,,0
8,,saturday,,,24.361729,88.599246,,,,,,,,22.9
1,,monday,,,22.821424,89.553008,,,,,,,,0
10,,tuesday,,,23.0333,90.775,,,,,,,,6.1
10,,tuesday,,,23.0333,90.775,,,,,,,,6.1
1,,monday,,,23.9667,90.875,,,,,,,,0
9,,friday,,,23.8875,89.8375,,,,,,,,0.3
5,,tuesday,,,23.8875,89.8375,,,,,,,,0.1
6,,sunday,,,23.8875,89.8375,,,,,,,,21.9
7,,sunday,,,23.8875,89.8375,,,,,,,,11.6
6,,monday,,,23.8875,89.8375,,,,,,,,61.5
1,,thursday,,,24.361729,88.599246,,,,,,,,0
7,,monday,,,24.361729,88.599246,,,,,,,,8.4
9,,monday,,,24.361729,88.599246,,,,,,,,4.1
10,,sunday,,,24.361729,88.599246,,,,,,,,0.2
9,,sunday,,,24.361729,88.599246,,,,,,,,13.9
5,,tuesday,,,22.6903,90.6525,,,,,,,,2.4
10,,friday,,,24.361729,88.599246,,,,,,,,1.2
9,,monday,,,24.361729,88.599246,,,,,,,,21.9
9,,wednesday,,,24.361729,88.599246,,,,,,,,10.8
11,,saturday,,,24.361729,88.599246,,,,,,,,0
11,,saturday,,,24.361729,88.599246,,,,,,,,0
2,,wednesday,,,24.361729,88.599246,,,,,,,,0
3,,tuesday,,,24.361729,88.599246,,,,,,,,0.1
8,,thursday,,,24.5014,89.5347,,,,,,,,1
8,,thursday,,,22.821424,89.553008,,,,,,,,34
7,,sunday,,,22.7167,89.075,,,,,,,,2.7
5,,saturday,,,23.00836,89.82419,,,,,,,,5.9
10,,monday,,,24.361729,88.599246,,,,,,,,0
10,,friday,,,24.361729,88.599246,,,,,,,,9.5
8,,thursday,,,24.361729,88.599246,,,,,,,,26.4
8,,thursday,,,24.361729,88.599246,,,,,,,,26.4
8,,saturday,,,24.361729,88.599246,,,,,,,,8.7
2,,friday,,,24.361729,88.599246,,,,,,,,0
9,,saturday,,,22.7167,89.075,,,,,,,,18.8
9,,friday,,,24.361729,88.599246,,,,,,,,18.5
9,,thursday,,,24.361729,88.599246,,,,,,,,15.1
2,,wednesday,,,24.361729,88.599246,,,,,,,,0
5,,thursday,,,24.361729,88.599246,,,,,,,,25.9
5,,thursday,,,24.375,91.4167,,,,,,,,37
1,,thursday,,,24.361729,88.599246,,,,,,,,0
1,,tuesday,,,24.361729,88.599246,,,,,,,,0
2,,friday,,,24.361729,88.599246,,,,,,,,0
1,,tuesday,,,24.361729,88.599246,,,,,,,,0
11,,saturday,,,24.361729,88.599246,,,,,,,,0
11,,monday,,,24.361729,88.599246,,,,,,,,0
12,,thursday,,,22.821424,89.553008,,,,,,,,0
7,,saturday,,,24.361729,88.599246,,,,,,,,17.3
6,,tuesday,,,24.361729,88.599246,,,,,,,,0.2
6,,tuesday,,,24.361729,88.599246,,,,,,,,0.2
6,,sunday,,,24.361729,88.599246,,,,,,,,13.5
6,,friday,,,24.361729,88.599246,,,,,,,,191.6
6,,monday,,,24.361729,88.599246,,,,,,,,12.9
6,,monday,,,24.361729,88.599246,,,,,,,,12.9
3,,wednesday,,,24.361729,88.599246,,,,,,,,0
5,,tuesday,,,24.361729,88.599246,,,,,,,,0
6,,wednesday,,,24.361729,88.599246,,,,,,,,4.5
6,,thursday,,,24.361729,88.599246,,,,,,,,19.8
7,,friday,,,24.361729,88.599246,,,,,,,,39.1
8,,thursday,,,24.361729,88.599246,,,,,,,,0
9,,tuesday,,,22.821424,89.553008,,,,,,,,8.9
2,,friday,,,24.361729,88.599246,,,,,,,,0
7,,monday,,,24.3654655,88.594324,,,,,,,,13.6
11,,sunday,,,23.8875,89.8375,,,,,,,,0
11,,thursday,,,23.8875,89.8375,,,,,,,,3.2
4,,thursday,,,23.8875,89.8375,,,,,,,,10.2
2,,monday,,,24.361729,88.599246,,,,,,,,0
3,,friday,,,24.361729,88.599246,,,,,,,,0
3,,monday,,,22.821424,89.553008,,,,,,,,9.2
1,,wednesday,,,25.7583,89.2333,,,,,,,,0
8,,tuesday,,,23.887625,90.398942,,,,,,,,0.4
7,,friday,,,21.815024,90.121864,,,,,,,,6.9
2,,friday,,,24.361729,88.599246,,,,,,,,0
7,,monday,,,22.821424,89.553008,,,,,,,,35.6
3,,monday,,,24.361729,88.599246,,,,,,,,1.3
4,,thursday,,,24.4583,89.7,,,,,,,,2.2
9,,thursday,,,24.361729,88.599246,,,,,,,,4.6
9,,thursday,,,24.25,89.9167,,,,,,,,4.6
10,,wednesday,,,24.3654655,88.594324,,,,,,,,0.7
11,,monday,,,24.361729,88.599246,,,,,,,,0
11,,tuesday,,,24.361729,88.599246,,,,,,,,0
4,,friday,,,23.738108,90.395905,,,,,,,,0
5,,saturday,,,24.361729,88.599246,,,,,,,,1.3
10,,friday,,,24.361729,88.599246,,,,,,,,9.5
8,,friday,,,24.361729,88.599246,,,,,,,,3.1
8,,wednesday,,,25.7583,89.2333,,,,,,,,3.3
1,,monday,,,24.888242,91.868519,,,,,,,,0.1
3,,thursday,,,25.6333,88.65,,,,,,,,0
12,,monday,,,23.98889,90.375,,,,,,,,0
5,,monday,,,24.361729,88.599246,,,,,,,,3
4,,saturday,,,24.361729,88.599246,,,,,,,,0
6,,wednesday,,,22.821424,89.553008,,,,,,,,16.7
9,,wednesday,,,22.81667,89.55,,,,,,,,23.1
10,,saturday,,,24.361729,88.599246,,,,,,,,0
8,,wednesday,,,24.4583,89.7,,,,,,,,25
2,,sunday,,,24.361729,88.599246,,,,,,,,0
11,,friday,,,24.5014,89.5347,,,,,,,,0
5,,tuesday,,,24.5014,89.5347,,,,,,,,0.3
9,,monday,,,25.75,89.66,,,,,,,,7.3
12,,thursday,,,24.36345,88.62847,,,,,,,,0
12,,thursday,,,24.36345,88.62847,,,,,,,,0
10,,tuesday,,,21.815024,90.121864,,,,,,,,0
9,,saturday,,,24.361729,88.599246,,,,,,,,18.6
11,,friday,,,24.3654655,88.594324,,,,,,,,0
10,,tuesday,,,24.361729,88.599246,,,,,,,,42.6
12,,sunday,,,23.98889,90.375,,,,,,,,0
4,,tuesday,,,24.361729,88.599246,,,,,,,,0.1
10,,wednesday,,,24.361729,88.599246,,,,,,,,0.2
1,,sunday,,,24.361729,88.599246,,,,,,,,0
1,,sunday,,,24.361729,88.599246,,,,,,,,0
1,,thursday,,,24.361729,88.599246,,,,,,,,0.5
4,,sunday,,,24.361729,88.599246,,,,,,,,17.2
3,,sunday,,,22.63996,92.191949,,,,,,,,3.5
11,,friday,,,23.9667,90.875,,,,,,,,0
11,,wednesday,,,23.8875,89.8375,,,,,,,,0
6,,saturday,,,23.8875,89.8375,,,,,,,,6.7
6,,monday,,,22.821424,89.553008,,,,,,,,2.9
7,,friday,,,22.821424,89.553008,,,,,,,,22
3,,thursday,,,22.821424,89.553008,,,,,,,,0.1
11,,friday,,,24.361729,88.599246,,,,,,,,0
12,,thursday,,,24.361729,88.599246,,,,,,,,0
1,,saturday,,,24.5014,89.5347,,,,,,,,0
11,,sunday,,,22.821424,89.553008,,,,,,,,0
9,,thursday,,,23.887625,90.398942,,,,,,,,5.8
9,,tuesday,,,24.361729,88.599246,,,,,,,,23
2,,friday,,,22.821424,89.553008,,,,,,,,0
2,,monday,,,24.361729,88.599246,,,,,,,,0
5,,tuesday,,,24.361729,88.599246,,,,,,,,4.6
2,,thursday,,,23.0333,90.775,,,,,,,,0
1,,sunday,,,23.01667,89.43333,,,,,,,,0
2,,thursday,,,23.01667,89.43333,,,,,,,,2.8
1,,saturday,,,23.01667,89.43333,,,,,,,,0
2,,sunday,,,23.01667,89.43333,,,,,,,,0
9,,saturday,,,23.01667,89.43333,,,,,,,,0
7,,wednesday,,,23.01667,89.43333,,,,,,,,12.4
5,,wednesday,,,25.925,89.35,,,,,,,,0.3
9,,sunday,,,22.9667,90.15,,,,,,,,16.3
5,,friday,,,24.5472,91.25,,,,,,,,16.7
2,,thursday,,,24.5472,91.25,,,,,,,,0
3,,saturday,,,23.8833,91.2166,,,,,,,,0
2,,saturday,,,23.8833,91.2166,,,,,,,,0
5,,sunday,,,24.975,89.02,,,,,,,,0.7
7,,sunday,,,24.975,89.02,,,,,,,,41.3
6,,monday,,,23.7583,88.95,,,,,,,,5.4
2,,sunday,,,23.7583,88.95,,,,,,,,0
1,,wednesday,,,23.7583,88.95,,,,,,,,0
4,,wednesday,,,23.7583,88.95,,,,,,,,25.1
6,,sunday,,,23.7583,88.95,,,,,,,,0.1
7,,wednesday,,,23.7583,88.95,,,,,,,,21.2
3,,wednesday,,,23.7583,88.95,,,,,,,,0
4,,saturday,,,23.7583,88.95,,,,,,,,3.7
8,,wednesday,,,21.6667,92.3056,,,,,,,,33.8
7,,monday,,,22.1294,90.2289,,,,,,,,5.5
9,,monday,,,22.1294,90.2289,,,,,,,,2.3
4,,tuesday,,,22.1294,90.2289,,,,,,,,0
5,,wednesday,,,23.7917,90.65,,,,,,,,2.6
2,,sunday,,,23.7917,90.65,,,,,,,,0
5,,sunday,,,23.7917,90.65,,,,,,,,37.3
4,,friday,,,23.7917,90.65,,,,,,,,5.5
4,,saturday,,,24.0366,91.005,,,,,,,,24.3
9,,monday,,,24.0366,91.005,,,,,,,,6.5
5,,friday,,,22.55,89.1681,,,,,,,,0.1
1,,sunday,,,22.55,89.1681,,,,,,,,0
1,,friday,,,24.1333,89.25,,,,,,,,0
9,,tuesday,,,24.1333,89.25,,,,,,,,40.8
1,,friday,,,24.1333,89.25,,,,,,,,0
1,,saturday,,,24.1333,89.25,,,,,,,,0
2,,sunday,,,24.1333,89.25,,,,,,,,0
1,,thursday,,,24.8083,90.8667,,,,,,,,0
1,,wednesday,,,24.61333,88.97,,,,,,,,0
9,,friday,,,26.3083,88.4583,,,,,,,,1
8,,saturday,,,24.2667,91.125,,,,,,,,2.3
7,,wednesday,,,24.2667,91.125,,,,,,,,8.9
2,,saturday,,,24.2667,91.125,,,,,,,,0
5,,thursday,,,22.8319,90.3222,,,,,,,,0
1,,monday,,,25.66667,89.05,,,,,,,,0
2,,tuesday,,,25.66667,89.05,,,,,,,,0
10,,sunday,,,22.66667,89.8,,,,,,,,0
3,,monday,,,22.66667,89.8,,,,,,,,0
3,,thursday,,,22.66667,89.8,,,,,,,,1
3,,sunday,,,22.66667,89.8,,,,,,,,0
9,,friday,,,22.66667,89.8,,,,,,,,55.2
3,,saturday,,,22.63996,92.191949,,,,,,,,0
5,,monday,,,22.63996,92.191949,,,,,,,,0
7,,thursday,,,22.63996,92.191949,,,,,,,,22.8
8,,friday,,,22.63996,92.191949,,,,,,,,31.6
4,,saturday,,,24.5639,88.8083,,,,,,,,0
3,,thursday,,,24.5639,88.8083,,,,,,,,0
4,,wednesday,,,24.5639,88.8083,,,,,,,,14.5
12,,saturday,,,24.5639,88.8083,,,,,,,,0
8,,sunday,,,24.3556,91.5417,,,,,,,,16.6
8,,friday,,,24.3556,91.5417,,,,,,,,17.9
3,,tuesday,,,24.3556,91.5417,,,,,,,,0
8,,wednesday,,,24.2167,90.9583,,,,,,,,2.5
1,,tuesday,,,24.2167,90.9583,,,,,,,,0
6,,saturday,,,22.55,90.3389,,,,,,,,26.4
12,,sunday,,,22.55,90.3389,,,,,,,,0
5,,wednesday,,,22.55,90.3389,,,,,,,,4.2
2,,friday,,,22.55,90.3389,,,,,,,,0
5,,monday,,,23.635,89.55,,,,,,,,5.4
12,,saturday,,,22.7819,90.1667,,,,,,,,0
7,,saturday,,,23.6167,90.525,,,,,,,,5.4
1,,wednesday,,,23.6167,90.525,,,,,,,,0
1,,saturday,,,23.6167,90.525,,,,,,,,0
5,,monday,,,22.2333,92.1917,,,,,,,,4.6
4,,thursday,,,22.2333,92.1917,,,,,,,,0
5,,thursday,,,22.2333,92.1917,,,,,,,,0.2
11,,saturday,,,24.5417,91.3333,,,,,,,,5.4
6,,sunday,,,24.3083,89.1708,,,,,,,,4.5
4,,tuesday,,,24.3083,89.1708,,,,,,,,4.6
6,,wednesday,,,22.1508,90.1264,,,,,,,,0.1
10,,monday,,,24.9,90.875,,,,,,,,0.2
5,,monday,,,22.7,90.3667,,,,,,,,1.2
4,,sunday,,,22.7,90.3667,,,,,,,,0
3,,tuesday,,,22.7,90.3667,,,,,,,,0
5,,friday,,,22.7,90.3667,,,,,,,,0
3,,tuesday,,,22.7,90.3667,,,,,,,,0
5,,sunday,,,24.7083,92.2,,,,,,,,2.1
6,,tuesday,,,24.7083,92.2,,,,,,,,3.9
10,,saturday,,,24.2167,90.05,,,,,,,,1.5
1,,tuesday,,,24.2167,90.05,,,,,,,,0
12,,thursday,,,24.2167,90.05,,,,,,,,0
3,,monday,,,22.4292,90.5139,,,,,,,,0
10,,saturday,,,22.4292,90.5139,,,,,,,,0.1
6,,wednesday,,,24.825,92.1625,,,,,,,,15.2
3,,saturday,,,22.95,91.1,,,,,,,,3.2
3,,wednesday,,,22.95,91.1,,,,,,,,7.9
3,,wednesday,,,22.95,91.1,,,,,,,,7.9
9,,thursday,,,22.95,91.1,,,,,,,,7.5
3,,saturday,,,22.95,91.1,,,,,,,,0
3,,tuesday,,,22.4667,92.375,,,,,,,,0.7
9,,friday,,,24.2917,89.7,,,,,,,,23.2
11,,tuesday,,,24.2917,89.7,,,,,,,,0
7,,wednesday,,,24.0667,89.625,,,,,,,,23.1
5,,monday,,,24.0667,89.625,,,,,,,,3.5
7,,wednesday,,,24.0667,89.625,,,,,,,,23.1
7,,wednesday,,,24.0667,89.625,,,,,,,,23.1
2,,sunday,,,24.0667,89.625,,,,,,,,0
5,,tuesday,,,24.0667,89.625,,,,,,,,3
8,,friday,,,24.0667,89.625,,,,,,,,29.1
7,,monday,,,24.05,90.98333,,,,,,,,31
5,,thursday,,,24.05,90.98333,,,,,,,,1.8
5,,thursday,,,24.05,90.98333,,,,,,,,9.1
5,,friday,,,24.05,90.98333,,,,,,,,21.9
6,,thursday,,,24.375,90.37833,,,,,,,,23.8
3,,saturday,,,24.375,90.37833,,,,,,,,0.2
2,,tuesday,,,24.375,90.37833,,,,,,,,1.6
9,,thursday,,,24.375,90.37833,,,,,,,,16.4
2,,friday,,,24.375,90.37833,,,,,,,,0
12,,wednesday,,,24.375,90.37833,,,,,,,,0
5,,wednesday,,,24.375,90.37833,,,,,,,,7.1
3,,monday,,,24.375,90.37833,,,,,,,,1
3,,monday,,,24.375,90.37833,,,,,,,,0.2
10,,friday,,,22.4889,90.0733,,,,,,,,3.9
3,,monday,,,22.4889,90.0733,,,,,,,,0
2,,saturday,,,22.4889,90.0733,,,,,,,,0
6,,monday,,,23.3833,89.9833,,,,,,,,0.5
2,,saturday,,,23.3833,89.9833,,,,,,,,0
12,,sunday,,,23.3833,89.9833,,,,,,,,0
12,,wednesday,,,23.3833,89.9833,,,,,,,,0
6,,monday,,,24.225,89.4,,,,,,,,0
8,,saturday,,,24.225,89.4,,,,,,,,14.9
6,,tuesday,,,24.225,89.4,,,,,,,,0
5,,wednesday,,,24.0167,88.9917,,,,,,,,2.1
9,,wednesday,,,24.0167,88.9917,,,,,,,,5.9
7,,monday,,,24.0167,88.9917,,,,,,,,10.3
7,,monday,,,24.9389,88.2028,,,,,,,,18
1,,friday,,,24.4583,89.8667,,,,,,,,0
9,,tuesday,,,24.0211,91.2797,,,,,,,,20.2
7,,monday,,,24.0211,91.2797,,,,,,,,1.6
4,,sunday,,,24.0211,91.2797,,,,,,,,43.8
4,,tuesday,,,25.3783,88.9833,,,,,,,,3
5,,sunday,,,25.3783,88.9833,,,,,,,,17.4
6,,saturday,,,25.3783,88.9833,,,,,,,,9.3
7,,saturday,,,26,88.5833,,,,,,,,22.8
4,,tuesday,,,26,88.5833,,,,,,,,1.3
5,,thursday,,,26,88.5833,,,,,,,,15.9
5,,thursday,,,26,88.5833,,,,,,,,15.9
3,,wednesday,,,25.6333,88.5333,,,,,,,,0
1,,wednesday,,,24.8083,91.7639,,,,,,,,0
5,,wednesday,,,24.8083,91.7639,,,,,,,,3.1
2,,friday,,,24.8083,91.7639,,,,,,,,0
9,,wednesday,,,23.3917,89.6833,,,,,,,,15.2
8,,tuesday,,,23.3917,89.6833,,,,,,,,12.5
4,,tuesday,,,23.3917,89.6833,,,,,,,,0
6,,tuesday,,,25.8,88.4611,,,,,,,,19.9
10,,saturday,,,25.8,88.4611,,,,,,,,1.3
10,,tuesday,,,26.2083,88.5597,,,,,,,,0
12,,sunday,,,24.8417,89.375,,,,,,,,0
5,,thursday,,,24.8417,89.375,,,,,,,,24.4
2,,wednesday,,,24.8417,89.375,,,,,,,,0
1,,wednesday,,,24.8417,89.375,,,,,,,,0
10,,monday,,,24.8417,89.375,,,,,,,,0
4,,sunday,,,24.8417,89.375,,,,,,,,4.6
1,,saturday,,,25.185884,89.869977,,,,,,,,0
10,,thursday,,,25.185884,89.869977,,,,,,,,0.2
4,,friday,,,25.185884,89.869977,,,,,,,,0.3
4,,friday,,,25.185884,89.869977,,,,,,,,0
1,,friday,,,25.185884,89.869977,,,,,,,,0
2,,sunday,,,22.7417,89.5167,,,,,,,,0
1,,monday,,,23.9528,91.1167,,,,,,,,0
6,,wednesday,,,23.9528,91.1167,,,,,,,,1.8
6,,friday,,,23.9528,91.1167,,,,,,,,25
6,,wednesday,,,23.9528,91.1167,,,,,,,,1.8
5,,tuesday,,,23.9528,91.1167,,,,,,,,2.5
3,,tuesday,,,23.9528,91.1167,,,,,,,,6.5
6,,saturday,,,23.6167,91.1083,,,,,,,,15.9
9,,saturday,,,23.6167,91.1083,,,,,,,,6.7
2,,friday,,,23.4833,91.0083,,,,,,,,0
6,,sunday,,,24.586659,88.275275,,,,,,,,0
2,,saturday,,,24.586659,88.275275,,,,,,,,0
1,,monday,,,24.586659,88.275275,,,,,,,,0
7,,wednesday,,,24.586659,88.275275,,,,,,,,43.4
4,,tuesday,,,24.586659,88.275275,,,,,,,,1.1
5,,tuesday,,,24.586659,88.275275,,,,,,,,1.1
4,,tuesday,,,24.586659,88.275275,,,,,,,,3.4
4,,tuesday,,,23.591766,89.976222,,,,,,,,6.3
5,,monday,,,23.591766,89.976222,,,,,,,,6.8
4,,sunday,,,22.1847,90.7625,,,,,,,,0
3,,monday,,,24.225,89.2917,,,,,,,,0
3,,tuesday,,,24.225,89.2917,,,,,,,,0
1,,friday,,,23.2167,91.3167,,,,,,,,0
1,,thursday,,,25.0417,91.675,,,,,,,,0
2,,wednesday,,,25.5667,89.6917,,,,,,,,0
9,,wednesday,,,25.6625,88.7833,,,,,,,,1.8
9,,wednesday,,,25.6625,88.7833,,,,,,,,1.8
7,,saturday,,,25.6625,88.7833,,,,,,,,0.4
1,,monday,,,25.6625,88.7833,,,,,,,,0
9,,monday,,,23.180315,89.1608575,,,,,,,,6.6
12,,wednesday,,,23.180315,89.1608575,,,,,,,,0
4,,tuesday,,,23.180315,89.1608575,,,,,,,,0
2,,sunday,,,23.180315,89.1608575,,,,,,,,0.2
9,,saturday,,,23.180315,89.1608575,,,,,,,,0.6
1,,saturday,,,24.2083,91.5222,,,,,,,,0
10,,wednesday,,,24.2083,91.5222,,,,,,,,0.4
10,,wednesday,,,24.2083,91.5222,,,,,,,,0.4
3,,thursday,,,24.2083,91.5222,,,,,,,,0
10,,wednesday,,,24.2083,91.5222,,,,,,,,0.4
7,,monday,,,24.2083,91.5222,,,,,,,,12.2
8,,thursday,,,23.459349,91.18264,,,,,,,,43.1
2,,tuesday,,,23.459349,91.18264,,,,,,,,0
5,,saturday,,,23.459349,91.18264,,,,,,,,0
6,,sunday,,,23.459349,91.18264,,,,,,,,24.4
5,,monday,,,23.459349,91.18264,,,,,,,,0.2
5,,tuesday,,,23.459349,91.18264,,,,,,,,0
11,,monday,,,23.459349,91.18264,,,,,,,,0
4,,sunday,,,23.459349,91.18264,,,,,,,,0
10,,saturday,,,23.459349,91.18264,,,,,,,,0.4
8,,tuesday,,,23.459349,91.18264,,,,,,,,2.5
4,,wednesday,,,23.459349,91.18264,,,,,,,,0.5
1,,thursday,,,25.0791,91.7542,,,,,,,,0
3,,sunday,,,25.0791,91.7542,,,,,,,,0.2
1,,monday,,,25.0791,91.7542,,,,,,,,0
1,,wednesday,,,25.0791,91.7542,,,,,,,,0
4,,monday,,,21.454718,92.010452,,,,,,,,0
4,,tuesday,,,22.9375,91.3042,,,,,,,,4.3
3,,tuesday,,,24.9,91.86667,,,,,,,,0.2
8,,friday,,,23.6167,88.7833,,,,,,,,10.5
9,,wednesday,,,22.2833,90.5903,,,,,,,,1.9
3,,monday,,,23.5333,90.7167,,,,,,,,0
5,,wednesday,,,24.0014,88.875,,,,,,,,0
3,,friday,,,24.0014,88.875,,,,,,,,0.3
1,,tuesday,,,24.0014,88.875,,,,,,,,0
2,,sunday,,,24.0014,88.875,,,,,,,,0
1,,friday,,,23.6,90.9917,,,,,,,,0
8,,monday,,,23.6,90.9917,,,,,,,,1.8
2,,tuesday,,,26.158752,88.718945,,,,,,,,0
11,,saturday,,,26.158752,88.718945,,,,,,,,0
1,,wednesday,,,24.1417,89.9667,,,,,,,,0
5,,tuesday,,,24.1417,89.9667,,,,,,,,7.4
2,,thursday,,,24.7833,91.35,,,,,,,,0
8,,monday,,,24.7833,91.35,,,,,,,,3.9
3,,wednesday,,,25.1417,89.7833,,,,,,,,0
7,,wednesday,,,25.1417,89.7833,,,,,,,,30.4
11,,friday,,,25.1417,89.7833,,,,,,,,0
12,,saturday,,,24.9,91.0167,,,,,,,,0
6,,thursday,,,24.6833,89.5375,,,,,,,,15.5
6,,tuesday,,,24.6833,89.5375,,,,,,,,13.8
9,,sunday,,,24.6833,89.5375,,,,,,,,0.2
7,,monday,,,23.2583,92.0583,,,,,,,,32.9
7,,saturday,,,23.2583,92.0583,,,,,,,,23
7,,saturday,,,23.2583,92.0583,,,,,,,,23
11,,friday,,,23.2583,92.0583,,,,,,,,0
2,,wednesday,,,23.2583,92.0583,,,,,,,,0
9,,friday,,,22.9083,89.5333,,,,,,,,4.5
8,,friday,,,22.9083,89.5333,,,,,,,,6.1
7,,tuesday,,,26.1278,88.925,,,,,,,,25.6
11,,tuesday,,,26.1278,88.925,,,,,,,,0
4,,sunday,,,25.6333,88.65,,,,,,,,1.7
9,,sunday,,,25.6333,88.65,,,,,,,,0.6
5,,wednesday,,,22.442809,90.414608,,,,,,,,3.4
10,,wednesday,,,25.09,90.7,,,,,,,,0
8,,friday,,,25.09,90.7,,,,,,,,5.8
2,,friday,,,23.125,90.7486,,,,,,,,0
2,,friday,,,23.125,90.7486,,,,,,,,0
3,,wednesday,,,23.125,90.7486,,,,,,,,5.1
6,,thursday,,,24.1583,89.4528,,,,,,,,5.4
9,,thursday,,,24.1583,89.4528,,,,,,,,5.7
4,,saturday,,,23.605717,89.841728,,,,,,,,18.2
2,,wednesday,,,23.605717,89.841728,,,,,,,,0
5,,sunday,,,23.605717,89.841728,,,,,,,,8
2,,saturday,,,23.605717,89.841728,,,,,,,,0
5,,wednesday,,,24.7083,91.9403,,,,,,,,0.2
9,,thursday,,,24.7083,91.9403,,,,,,,,7.5
5,,tuesday,,,25.51667,88.88333,,,,,,,,2.5
2,,tuesday,,,24.6333,90.2667,,,,,,,,0
4,,saturday,,,24.6333,90.2667,,,,,,,,0
4,,saturday,,,24.6333,90.2667,,,,,,,,0
5,,saturday,,,24.875,89.45,,,,,,,,2.7
8,,thursday,,,24.4167,90.55,,,,,,,,9.5
2,,wednesday,,,24.4167,90.55,,,,,,,,0
5,,tuesday,,,24.4167,90.55,,,,,,,,3.6
4,,sunday,,,24.4167,90.55,,,,,,,,2.2
8,,thursday,,,24.4167,90.55,,,,,,,,9.5
7,,saturday,,,24.4167,90.55,,,,,,,,18.8
5,,wednesday,,,24.4167,90.55,,,,,,,,4.3
9,,thursday,,,24.4167,90.55,,,,,,,,69.2
1,,monday,,,24.4167,90.55,,,,,,,,0
4,,wednesday,,,24.4167,90.55,,,,,,,,17.8
4,,monday,,,24.4167,90.55,,,,,,,,23
2,,monday,,,25.333317,89.520761,,,,,,,,0.1
8,,tuesday,,,22.1639,90.4306,,,,,,,,4.1
6,,tuesday,,,22.1639,90.4306,,,,,,,,8.4
3,,tuesday,,,22.1639,90.4306,,,,,,,,0
1,,friday,,,25.85,89.2167,,,,,,,,0
3,,saturday,,,25.85,89.2167,,,,,,,,0
7,,saturday,,,23.81667,88.755,,,,,,,,6.7
2,,saturday,,,23.81667,88.755,,,,,,,,0.1
5,,thursday,,,23.81667,88.755,,,,,,,,0.8
5,,saturday,,,23.996158,90.419726,,,,,,,,3.5
9,,tuesday,,,23.996158,90.419726,,,,,,,,0
10,,tuesday,,,23.996158,90.419726,,,,,,,,7.7
7,,saturday,,,24.46667,89.96667,,,,,,,,2.7
1,,wednesday,,,24.46667,89.96667,,,,,,,,0
1,,saturday,,,24.46667,89.96667,,,,,,,,0
5,,friday,,,25.2458,89.2167,,,,,,,,19.8
6,,monday,,,25.2458,89.2167,,,,,,,,7.8
4,,friday,,,25.2458,89.2167,,,,,,,,0.1
2,,thursday,,,22.638229,88.415531,,,,,,,,0
5,,friday,,,25.1333,89.3917,,,,,,,,4.1
7,,saturday,,,25.1333,89.3917,,,,,,,,0.3
5,,thursday,,,25.1333,89.3917,,,,,,,,11.3
2,,sunday,,,25.1333,89.3917,,,,,,,,0
2,,tuesday,,,25.1333,89.3917,,,,,,,,0
5,,monday,,,25.1333,89.3917,,,,,,,,11.7
2,,friday,,,25.1333,89.3917,,,,,,,,0
8,,sunday,,,25.1333,89.3917,,,,,,,,0.7
7,,sunday,,,24.4667,88.3306,,,,,,,,31.7
1,,tuesday,,,24.4667,88.3306,,,,,,,,0
6,,wednesday,,,24.8583,92.0208,,,,,,,,3.9
6,,thursday,,,24.8583,92.0208,,,,,,,,1.7
3,,friday,,,24.775,88.2833,,,,,,,,0
8,,wednesday,,,24.775,88.2833,,,,,,,,3.8
3,,sunday,,,24.775,88.2833,,,,,,,,0
1,,tuesday,,,23.0167,89.8333,,,,,,,,0
11,,saturday,,,24.5583,89.9167,,,,,,,,0
9,,thursday,,,24.75833,90.575,,,,,,,,8.3
1,,saturday,,,22.9736,90.2306,,,,,,,,0
6,,wednesday,,,25.1028,91.8917,,,,,,,,2.1
7,,monday,,,24.3667,89.25,,,,,,,,11.6
5,,thursday,,,24.375,91.4167,,,,,,,,29.1
10,,tuesday,,,23.25,90.85,,,,,,,,1.6
12,,wednesday,,,25.2833,89.0167,,,,,,,,0
8,,thursday,,,25.2833,89.0167,,,,,,,,42
6,,monday,,,25.2833,89.0167,,,,,,,,17.5
6,,friday,,,25.2833,89.0167,,,,,,,,0.3
8,,friday,,,25.125,90.35,,,,,,,,0
9,,monday,,,23.6417,89.05,,,,,,,,11.1
9,,monday,,,23.6417,89.05,,,,,,,,12.4
1,,tuesday,,,25.8083,88.1417,,,,,,,,0
2,,tuesday,,,25.8083,88.1417,,,,,,,,0
6,,friday,,,22.3667,91.125,,,,,,,,21.2
3,,thursday,,,22.3667,91.125,,,,,,,,7.6
6,,saturday,,,26.1125,89.1333,,,,,,,,62.6
4,,sunday,,,26.1125,89.1333,,,,,,,,0.2
11,,saturday,,,22.9,90.5083,,,,,,,,2.2
8,,wednesday,,,22.9,90.5083,,,,,,,,2.2
8,,saturday,,,24.15,89.0667,,,,,,,,12.2
3,,thursday,,,24.15,89.0667,,,,,,,,0
4,,friday,,,24.15,89.0667,,,,,,,,0
2,,saturday,,,24.15,89.0667,,,,,,,,1.6
2,,wednesday,,,24.15,89.0667,,,,,,,,0
