id,incident_month,incident_week,day,weekend,part_of_the_day,hour,,lat,long,incident_place,incident_district,incident_division,max_temp,avg_temp,min_temp,weather_code,,humidity,visibility,,,season,crime,weight
188,2,5,saturday,1,night,20 - 5:59,,23.79259,90.407646,banani,dhaka,dhaka,32,28,21,113,,52,10,,,winter,rape,7
189,1,1,saturday,1,evening,18 - 19:59,,23.913894,90.320686,ashulia,dhaka,dhaka,29,23,18,116,,49,10,,,winter,rape,7
190,5,19,thursday,0,night,20 - 5:59,,23.784506,90.403409,bhasantek,dhaka,dhaka,38,34,27,200,,59,10,,,hot,rape,7
191,5,19,saturday,1,night,20 - 5:59,,23.784506,90.403409,bhasantek,dhaka,dhaka,36,33,28,386,,71,9,,,hot,rape,7
192,1,2,tuesday,0,night,20 - 5:59,,23.784506,90.403409,bhashantek,dhaka,dhaka,27,23,14,113,,51,10,,,winter,rape,7
193,10,43,saturday,1,night,20 - 5:59,,23.728907,90.417137,bhatara,dhaka,dhaka,32,29,24,176,,73,10,,,rainy,rape,7
194,5,21,thursday,0,night,20 - 5:59,,23.728907,90.417137,bhatara,dhaka,dhaka,37,34,29,176,,58,10,,,hot,rape,7
195,10,42,saturday,1,morning,6 - 11:59,,23.728907,90.417137,uttarkhan,dhaka,dhaka,32,29,25,176,,73,9,,,rainy,rape,7
196,6,26,friday,1,night,20 - 5:59,,23.865506,90.413772,dakkhinkhan,dhaka,dhaka,28,27,26,308,,94,6,,,rainy,rape,7
197,12,51,sunday,0,night,20 - 5:59,,23.785337,90.342439,darus salam,dhaka,dhaka,25,21,15,116,,60,10,,,winter,rape,7
198,11,47,wednesday,0,night,20 - 5:59,,23.794413,90.413735,dhaka,dhaka,dhaka,32,28,23,113,,51,10,,,winter,rape,7
199,10,42,sunday,0,noon,12 - 15:59,,23.865506,90.413772,dakkhinkhan,dhaka,dhaka,34,30,25,113,,70,10,,,rainy,rape,7
200,12,49,tuesday,0,night,20 - 5:59,,23.865506,90.413772,dakkhinkhan,dhaka,dhaka,30,27,22,116,,61,10,,,winter,rape,7
201,7,29,wednesday,0,night,20 - 5:59,,23.728907,90.417137,malibagh,dhaka,dhaka,31,29,27,356,,82,9,,,rainy,rape,7
202,2,7,wednesday,0,morning,6 - 11:59,,23.728907,90.417137,kalachandpur,dhaka,dhaka,33,28,20,113,,44,10,,,winter,rape,7
203,10,40,friday,1,morning,6 - 11:59,,23.784506,90.403409,madhubagh,dhaka,dhaka,34,31,27,116,,74,10,,,rainy,rape,7
204,12,51,sunday,0,night,20 - 5:59,,23.794413,90.413735,dhaka,dhaka,dhaka,25,21,15,116,,60,10,,,winter,rape,7
205,5,20,friday,1,morning,6 - 11:59,,23.784506,90.403409,mugda,dhaka,dhaka,38,34,29,386,,66,9,,,hot,rape,7
206,7,31,thursday,0,night,20 - 5:59,,23.874875,90.393071,uttara,dhaka,dhaka,33,29,26,359,,80,8,,,rainy,rape,7
207,8,31,saturday,1,morning,6 - 11:59,,23.740038,90.35886,hazaribagh,dhaka,dhaka,28,27,25,308,,89,8,,,rainy,rape,7
208,8,31,saturday,1,night,20 - 5:59,,23.714039,90.450656,jatrabari,dhaka,dhaka,28,27,25,308,,89,8,,,rainy,rape,7
209,8,32,thursday,0,evening,18 - 19:59,,23.827398,90.364473,pallabi,dhaka,dhaka,34,31,27,353,,76,10,,,rainy,rape,7
210,9,36,tuesday,0,night,20 - 5:59,,23.752027,90.421808,khilgaon,dhaka,dhaka,32,30,27,176,,83,10,,,rainy,rape,7
211,9,37,tuesday,0,evening,18 - 19:59,,23.752027,90.421808,khilgaon,dhaka,dhaka,30,27,25,353,,90,7,,,rainy,rape,7
212,12,51,sunday,0,night,20 - 5:59,,23.794413,90.413735,dhaka,dhaka,dhaka,25,21,15,116,,60,10,,,winter,rape,7
213,6,24,monday,0,afternoon,16 - 17:59,,23.794413,90.413735,dhaka,dhaka,dhaka,36,33,28,356,,72,9,,,rainy,rape,7
214,11,45,thursday,0,night,20 - 5:59,,23.733251,90.442769,sobujbagh,dhaka,dhaka,35,30,25,113,,73,10,,,winter,rape,7
215,10,43,thursday,0,night,20 - 5:59,,23.7257475,90.3975835,dhaka medical college,dhaka,dhaka,31,28,25,356,,79,9,,,rainy,rape,7
216,1,4,thursday,0,evening,18 - 19:59,,23.85,90.01,manikganj,dhaka,dhaka,26,20,13,113,,34,10,,,winter,rape,7
217,7,30,saturday,1,night,20 - 5:59,,23.90833,90.21667,dhamrai,dhaka,dhaka,31,29,26,356,,84,9,,,rainy,rape,7
218,7,31,tuesday,0,night,20 - 5:59,,23.90833,90.21667,dhamrai,dhaka,dhaka,32,30,27,356,,80,9,,,rainy,rape,7
219,5,20,monday,0,noon,12 - 15:59,,23.90833,90.21667,dhamrai,dhaka,dhaka,35,32,28,356,,74,9,,,hot,rape,7
220,4,14,sunday,0,night,20 - 5:59,,23.90833,90.21667,dhamrai,dhaka,dhaka,34,30,25,116,,57,10,,,hot,rape,7
221,10,41,thursday,0,night,20 - 5:59,,23.90833,90.21667,dhamrai,dhaka,dhaka,28,26,24,353,,85,10,,,rainy,rape,7
222,8,31,sunday,0,night,20 - 5:59,,23.90833,90.21667,dhamrai,dhaka,dhaka,35,31,27,353,,77,10,,,rainy,rape,7
223,8,31,sunday,0,night,20 - 5:59,,23.90833,90.21667,dhamrai,dhaka,dhaka,35,31,27,353,,77,10,,,rainy,rape,7
224,5,20,monday,0,noon,12 - 15:59,,23.90833,90.21667,dhamrai,dhaka,dhaka,35,32,28,356,,74,9,,,hot,rape,7
225,8,31,sunday,0,night,20 - 5:59,,23.90833,90.21667,dhamrai,dhaka,dhaka,35,31,27,353,,77,10,,,rainy,rape,7
226,9,37,monday,0,evening,18 - 19:59,,23.90833,90.21667,dhamrai,dhaka,dhaka,33,31,27,386,,80,10,,,rainy,rape,7
227,3,9,saturday,1,night,20 - 5:59,,23.90833,90.21667,dhamrai,dhaka,dhaka,30,25,18,113,,40,10,,,hot,rape,7
228,11,47,tuesday,0,night,20 - 5:59,,23.90833,90.21667,dhamrai,dhaka,dhaka,32,27,22,113,,65,10,,,winter,rape,7
229,7,28,friday,1,night,20 - 5:59,,23.90833,90.21667,dhamrai,dhaka,dhaka,34,31,26,386,,77,10,,,rainy,rape,7
230,5,21,thursday,0,night,20 - 5:59,,23.90833,90.21667,dhamrai,dhaka,dhaka,38,35,29,200,,64,9,,,hot,rape,7
231,9,39,sunday,0,noon,12 - 15:59,,23.744806,90.373922,dhanmondi,dhaka,dhaka,25,24,23,308,,92,7,,,rainy,rape,7
232,1,2,monday,0,night,20 - 5:59,,23.5958,90.1222,domar,dhaka,dhaka,30,26,21,113,,47,10,,,winter,rape,7
233,10,41,wednesday,0,night,20 - 5:59,,23.738268,90.380707,elephant road,dhaka,dhaka,34,31,26,113,,77,10,,,rainy,rape,7
234,10,43,friday,1,night,20 - 5:59,,23.749054,90.386405,green road,dhaka,dhaka,35,31,25,113,,71,10,,,rainy,rape,7
235,8,35,monday,0,night,20 - 5:59,,23.72483,90.410781,gulistan,dhaka,dhaka,34,31,27,356,,77,9,,,rainy,rape,7
236,8,32,wednesday,0,night,20 - 5:59,,23.7917,90.4167,gulshan,dhaka,dhaka,31,29,26,356,,87,9,,,rainy,rape,7
237,4,17,sunday,0,evening,18 - 19:59,,23.740038,90.35886,hazaribagh,dhaka,dhaka,34,31,27,386,,66,8,,,hot,rape,7
238,12,49,saturday,1,night,20 - 5:59,,24.13499,90.79924,jamtala,dhaka,dhaka,30,25,20,113,,62,10,,,winter,rape,7
239,12,49,saturday,1,noon,12 - 15:59,,23.714039,90.450656,jatrabari,dhaka,dhaka,29,26,21,116,,59,10,,,winter,rape,7
240,4,18,monday,0,evening,18 - 19:59,,23.714039,90.450656,jatrabari,dhaka,dhaka,32,30,25,176,,65,9,,,hot,rape,7
241,4,18,monday,0,evening,18 - 19:59,,23.714039,90.450656,jatrabari,dhaka,dhaka,32,30,25,176,,65,9,,,hot,rape,7
242,4,15,saturday,1,night,20 - 5:59,,23.714039,90.450656,jatrabari,dhaka,dhaka,37,32,25,200,,53,10,,,hot,rape,7
243,6,23,wednesday,0,night,20 - 5:59,,23.714039,90.450656,jatrabari,dhaka,dhaka,36,33,28,386,,69,9,,,rainy,rape,7
244,1,1,saturday,1,morning,6 - 11:59,,23.714039,90.450656,jatrabari,dhaka,dhaka,29,24,18,113,,44,10,,,winter,rape,7
245,12,49,sunday,0,morning,6 - 11:59,,23.714039,90.450656,jatrabari,dhaka,dhaka,28,25,20,116,,51,10,,,winter,rape,7
246,4,17,saturday,1,morning,6 - 11:59,,23.685475,90.448537,kadamtali,dhaka,dhaka,39,32,26,143,,74,9,,,hot,rape,7
247,12,50,monday,0,night,20 - 5:59,,23.737146,90.410583,kakrail,dhaka,dhaka,26,22,16,113,,53,10,,,winter,rape,7
248,2,7,wednesday,0,morning,6 - 11:59,,23.728907,90.417137,kalachandpur,dhaka,dhaka,33,28,20,113,,44,10,,,winter,rape,7
249,11,48,tuesday,0,night,20 - 5:59,,23.784506,90.403409,kamrangirchar,dhaka,dhaka,33,28,22,113,,56,10,,,winter,rape,7
250,10,43,wednesday,0,afternoon,16 - 17:59,,23.68333,90.33333,keraniganj,dhaka,dhaka,32,30,26,176,,70,10,,,rainy,rape,7
251,8,32,sunday,0,night,20 - 5:59,,23.68333,90.33333,keraniganj,dhaka,dhaka,32,30,27,356,,81,9,,,rainy,rape,7
252,6,23,thursday,0,night,20 - 5:59,,23.752027,90.421808,khilgaon,dhaka,dhaka,34,31,27,356,,80,10,,,rainy,rape,7
253,12,52,tuesday,0,night,20 - 5:59,,23.752027,90.421808,khilgaon,dhaka,dhaka,29,25,18,113,,63,10,,,winter,rape,7
254,12,52,monday,0,night,20 - 5:59,,23.752027,90.421808,khilgaon,dhaka,dhaka,28,24,18,113,,65,10,,,winter,rape,7
255,1,4,tuesday,0,evening,18 - 19:59,,23.752027,90.421808,khilgaon,dhaka,dhaka,27,22,16,113,,45,10,,,winter,rape,7
256,8,35,tuesday,0,night,20 - 5:59,,23.752027,90.421808,khilgaon,dhaka,dhaka,29,28,26,356,,90,8,,,rainy,rape,7
257,6,24,wednesday,0,night,20 - 5:59,,23.752027,90.421808,khilgaon,dhaka,dhaka,36,33,29,116,,71,10,,,rainy,rape,7
258,6,24,wednesday,0,night,20 - 5:59,,23.752027,90.421808,khilgaon,dhaka,dhaka,36,33,29,116,,71,10,,,rainy,rape,7
259,6,24,tuesday,0,night,20 - 5:59,,23.752027,90.421808,khilgaon,dhaka,dhaka,36,33,29,356,,68,9,,,rainy,rape,7
260,6,24,tuesday,0,night,20 - 5:59,,23.752027,90.421808,khilgaon,dhaka,dhaka,36,33,29,356,,68,9,,,rainy,rape,7
261,8,32,monday,0,noon,12 - 15:59,,23.784506,90.403409,kodomtoli,dhaka,dhaka,34,31,27,353,,76,10,,,rainy,rape,7
262,7,31,friday,1,morning,6 - 11:59,,23.728907,90.417137,kuril,dhaka,dhaka,27,26,25,296,,88,9,,,rainy,rape,7
263,5,21,thursday,0,night,20 - 5:59,,23.728907,90.417137,kuril,dhaka,dhaka,37,34,29,176,,58,10,,,hot,rape,7
264,3,11,tuesday,0,morning,6 - 11:59,,23.847177,90.4041325,kurmitola,dhaka,dhaka,35,29,21,143,,65,9,,,hot,rape,7
265,8,32,tuesday,0,evening,18 - 19:59,,23.721427,90.375435,lalbagh,dhaka,dhaka,34,31,27,386,,75,9,,,rainy,rape,7
266,8,34,sunday,0,night,20 - 5:59,,23.85,90.01,manikganj,dhaka,dhaka,35,32,28,176,,69,10,,,rainy,rape,7
267,9,39,friday,1,night,20 - 5:59,,23.805381,90.374565,mirpur,dhaka,dhaka,31,29,26,359,,83,8,,,rainy,rape,7
268,5,18,saturday,1,night,20 - 5:59,,23.805381,90.374565,mirpur,dhaka,dhaka,37,33,27,353,,67,10,,,hot,rape,7
269,9,39,friday,1,night,20 - 5:59,,23.805381,90.374565,mirpur,dhaka,dhaka,31,29,26,359,,83,8,,,rainy,rape,7
270,10,42,saturday,1,afternoon,16 - 17:59,,23.805381,90.374565,mirpur,dhaka,dhaka,31,28,21,116,,75,10,,,rainy,rape,7
271,7,29,saturday,1,night,20 - 5:59,,23.805381,90.374565,mirpur,dhaka,dhaka,34,31,27,386,,80,10,,,rainy,rape,7
272,1,4,sunday,0,morning,6 - 11:59,,23.805381,90.374565,mirpur,dhaka,dhaka,30,25,19,113,,46,10,,,winter,rape,7
273,10,41,friday,1,night,20 - 5:59,,23.805381,90.374565,mirpur,dhaka,dhaka,34,31,26,353,,78,10,,,rainy,rape,7
274,5,20,tuesday,0,night,20 - 5:59,,23.805381,90.374565,mirpur,dhaka,dhaka,35,32,27,200,,64,9,,,hot,rape,7
275,10,39,sunday,0,night,20 - 5:59,,23.805381,90.374565,mirpur,dhaka,dhaka,33,31,26,353,,76,10,,,rainy,rape,7
276,8,34,sunday,0,night,20 - 5:59,,23.805381,90.374565,mirpur,dhaka,dhaka,32,30,26,359,,81,6,,,rainy,rape,7
277,11,45,tuesday,0,afternoon,16 - 17:59,,23.805381,90.374565,mirpur,dhaka,dhaka,32,28,23,113,,74,10,,,winter,rape,7
278,11,45,wednesday,0,night,20 - 5:59,,23.805381,90.374565,mirpur,dhaka,dhaka,33,28,23,113,,78,10,,,winter,rape,7
279,6,25,saturday,1,night,20 - 5:59,,23.805381,90.374565,mirpur,dhaka,dhaka,36,33,28,116,,66,10,,,rainy,rape,7
280,4,15,saturday,1,afternoon,16 - 17:59,,23.760178,90.355229,mohammadpur,dhaka,dhaka,39,35,28,113,,44,10,,,hot,rape,7
281,10,40,sunday,0,night,20 - 5:59,,23.760178,90.355229,mohammadpur,dhaka,dhaka,34,31,26,116,,58,10,,,rainy,rape,7
282,4,16,monday,0,night,20 - 5:59,,23.760178,90.355229,mohammadpur,dhaka,dhaka,42,37,28,113,,36,10,,,hot,rape,7
283,5,18,sunday,0,evening,18 - 19:59,,23.760178,90.355229,mohammadpur,dhaka,dhaka,37,33,25,113,,61,10,,,hot,rape,7
284,10,42,wednesday,0,night,20 - 5:59,,23.784506,90.403409,mugda,dhaka,dhaka,30,28,24,176,,80,9,,,rainy,rape,7
285,12,50,tuesday,0,evening,18 - 19:59,,23.729802,90.4126245,muslim nagar,dhaka,dhaka,26,22,16,113,,58,10,,,winter,rape,7
286,8,35,wednesday,0,night,20 - 5:59,,23.733251,90.442769,sabujbagh,dhaka,dhaka,34,31,28,176,,77,10,,,rainy,rape,7
287,8,35,wednesday,0,night,20 - 5:59,,23.733251,90.442769,sabujbagh,dhaka,dhaka,34,31,28,176,,77,10,,,rainy,rape,7
288,11,47,sunday,0,evening,18 - 19:59,,23.716838,90.405322,bongshal,dhaka,dhaka,31,27,21,113,,67,10,,,winter,rape,7
289,9,38,wednesday,0,afternoon,16 - 17:59,,23.784506,90.403409,natunbazar,dhaka,dhaka,34,31,27,353,,76,10,,,rainy,rape,7
290,1,2,monday,0,night,20 - 5:59,,23.6667,90.1667,nawabganj,dhaka,dhaka,24,21,16,113,,43,10,,,winter,rape,7
291,2,7,thursday,0,night,20 - 5:59,,23.6667,90.1667,nawabganj,dhaka,dhaka,34,27,19,113,,35,10,,,winter,rape,7
292,10,42,tuesday,0,night,20 - 5:59,,23.827398,90.364473,pallabi,dhaka,dhaka,30,28,24,356,,81,9,,,rainy,rape,7
293,8,34,tuesday,0,night,20 - 5:59,,23.827398,90.364473,pallabi,dhaka,dhaka,32,30,27,356,,81,9,,,rainy,rape,7
294,5,20,sunday,0,evening,18 - 19:59,,23.73368,90.413005,paltan,dhaka,dhaka,34,31,24,356,,74,9,,,hot,rape,7
295,7,30,thursday,0,night,20 - 5:59,,23.759994,90.420113,rampura,dhaka,dhaka,33,30,27,356,,81,9,,,rainy,rape,7
296,6,24,friday,1,night,20 - 5:59,,23.759994,90.420113,rampura,dhaka,dhaka,32,31,28,359,,79,7,,,rainy,rape,7
297,3,9,thursday,0,night,20 - 5:59,,23.784506,90.403409,rayebazar,dhaka,dhaka,34,30,24,113,,41,10,,,hot,rape,7
298,9,36,sunday,0,night,20 - 5:59,,23.77731,90.43628,rupnagar,dhaka,dhaka,32,30,26,299,,82,9,,,rainy,rape,7
299,2,6,sunday,0,evening,18 - 19:59,,23.77731,90.43628,rupnagar,dhaka,dhaka,29,24,17,113,,46,10,,,winter,rape,7
300,6,23,tuesday,0,night,20 - 5:59,,23.85833,90.26667,savar,dhaka,dhaka,34,31,27,359,,76,9,,,rainy,rape,7
301,12,52,wednesday,0,night,20 - 5:59,,23.85833,90.26667,savar,dhaka,dhaka,26,21,15,113,,58,10,,,winter,rape,7
302,1,3,thursday,0,night,20 - 5:59,,23.85833,90.26667,savar,dhaka,dhaka,32,27,20,113,,50,10,,,winter,rape,7
303,9,36,wednesday,0,morning,6 - 11:59,,23.85833,90.26667,savar,dhaka,dhaka,33,30,28,176,,79,10,,,rainy,rape,7
304,12,52,thursday,0,night,20 - 5:59,,23.85833,90.26667,savar,dhaka,dhaka,25,21,15,113,,63,10,,,winter,rape,7
305,12,51,monday,0,night,20 - 5:59,,23.85833,90.26667,savar,dhaka,dhaka,29,25,21,116,,61,10,,,winter,rape,7
306,9,37,friday,1,night,20 - 5:59,,23.85833,90.26667,savar,dhaka,dhaka,33,30,26,176,,80,10,,,rainy,rape,7
307,12,49,tuesday,0,night,20 - 5:59,,23.85833,90.26667,savar,dhaka,dhaka,32,28,23,113,,56,10,,,winter,rape,7
308,7,31,tuesday,0,evening,18 - 19:59,,23.85833,90.26667,savar,dhaka,dhaka,31,28,25,353,,85,9,,,rainy,rape,7
309,12,52,tuesday,0,night,20 - 5:59,,23.85833,90.26667,savar,dhaka,dhaka,27,22,17,113,,61,10,,,winter,rape,7
310,8,33,saturday,1,night,20 - 5:59,,23.85833,90.26667,savar,dhaka,dhaka,33,31,28,353,,77,10,,,rainy,rape,7
311,10,42,saturday,1,night,20 - 5:59,,23.85833,90.26667,savar,dhaka,dhaka,34,30,24,113,,65,10,,,rainy,rape,7
312,8,33,tuesday,0,evening,18 - 19:59,,23.85833,90.26667,savar,dhaka,dhaka,34,32,27,386,,74,10,,,rainy,rape,7
313,2,8,saturday,1,morning,6 - 11:59,,23.85833,90.26667,savar,dhaka,dhaka,35,29,20,113,,36,10,,,winter,rape,7
314,5,19,saturday,1,evening,18 - 19:59,,23.85833,90.26667,savar,dhaka,dhaka,39,35,28,116,,61,10,,,hot,rape,7
315,5,19,tuesday,0,night,20 - 5:59,,23.85833,90.26667,savar,dhaka,dhaka,37,34,28,116,,59,10,,,hot,rape,7
316,7,30,wednesday,0,morning,6 - 11:59,,23.85833,90.26667,savar,dhaka,dhaka,33,31,27,386,,78,10,,,rainy,rape,7
317,8,32,saturday,1,morning,6 - 11:59,,23.85833,90.26667,savar,dhaka,dhaka,31,29,27,356,,82,9,,,rainy,rape,7
318,8,35,tuesday,0,night,20 - 5:59,,23.85833,90.26667,savar,dhaka,dhaka,34,31,27,353,,77,10,,,rainy,rape,7
319,8,32,wednesday,0,evening,18 - 19:59,,23.85833,90.26667,savar,dhaka,dhaka,33,31,27,356,,78,9,,,rainy,rape,7
320,6,25,wednesday,0,night,20 - 5:59,,23.85833,90.26667,savar,dhaka,dhaka,33,31,27,356,,75,9,,,rainy,rape,7
321,10,44,monday,0,night,20 - 5:59,,23.85833,90.26667,savar,dhaka,dhaka,32,29,25,176,,77,10,,,rainy,rape,7
322,5,20,tuesday,0,night,20 - 5:59,,23.85833,90.26667,savar,dhaka,dhaka,33,31,27,353,,76,9,,,hot,rape,7
323,8,31,sunday,0,night,20 - 5:59,,23.85833,90.26667,savar,dhaka,dhaka,35,31,27,353,,77,10,,,rainy,rape,7
324,8,31,sunday,0,night,20 - 5:59,,23.85833,90.26667,savar,dhaka,dhaka,35,31,27,353,,77,10,,,rainy,rape,7
325,3,10,monday,0,night,20 - 5:59,,23.85833,90.26667,savar,dhaka,dhaka,31,27,20,116,,45,10,,,hot,rape,7
326,2,7,thursday,0,morning,6 - 11:59,,23.85833,90.26667,savar,dhaka,dhaka,31,27,19,113,,40,10,,,winter,rape,7
327,1,2,friday,1,night,20 - 5:59,,23.85833,90.26667,savar,dhaka,dhaka,28,23,18,113,,51,10,,,winter,rape,7
328,2,8,saturday,1,morning,6 - 11:59,,23.85833,90.26667,savar,dhaka,dhaka,34,30,22,113,,52,10,,,winter,rape,7
329,2,8,friday,1,morning,6 - 11:59,,23.85833,90.26667,savar,dhaka,dhaka,34,29,21,113,,41,10,,,winter,rape,7
330,7,29,sunday,0,night,20 - 5:59,,23.85833,90.26667,savar,dhaka,dhaka,32,30,27,356,,80,9,,,rainy,rape,7
331,9,35,sunday,0,night,20 - 5:59,,23.85833,90.26667,savar,dhaka,dhaka,32,30,27,356,,78,10,,,rainy,rape,7
332,4,14,thursday,0,morning,6 - 11:59,,23.85833,90.26667,savar,dhaka,dhaka,30,27,23,266,,83,8,,,hot,rape,7
333,10,41,wednesday,0,morning,6 - 11:59,,23.85833,90.26667,savar,dhaka,dhaka,28,26,23,353,,79,10,,,rainy,rape,7
334,8,31,sunday,0,night,20 - 5:59,,23.85833,90.26667,savar,dhaka,dhaka,35,31,27,353,,77,10,,,rainy,rape,7
335,1,3,saturday,1,night,20 - 5:59,,23.85833,90.26667,savar,dhaka,dhaka,26,22,16,113,,51,10,,,winter,rape,7
336,1,2,friday,1,night,20 - 5:59,,23.85833,90.26667,savar,dhaka,dhaka,29,25,19,113,,45,10,,,winter,rape,7
337,9,37,saturday,1,night,20 - 5:59,,23.85833,90.26667,savar,dhaka,dhaka,37,34,29,176,,65,10,,,rainy,rape,7
338,6,24,sunday,0,night,20 - 5:59,,23.85833,90.26667,savar,dhaka,dhaka,37,33,29,119,,76,10,,,rainy,rape,7
339,9,38,sunday,0,night,20 - 5:59,,23.85833,90.26667,savar,dhaka,dhaka,35,33,29,353,,68,10,,,rainy,rape,7
340,9,38,friday,1,night,20 - 5:59,,23.85833,90.26667,savar,dhaka,dhaka,34,32,27,119,,74,10,,,rainy,rape,7
341,7,27,thursday,0,night,20 - 5:59,,23.85833,90.26667,savar,dhaka,dhaka,33,31,28,386,,82,8,,,rainy,rape,7
342,12,50,wednesday,0,night,20 - 5:59,,23.85833,90.26667,savar,dhaka,dhaka,30,26,20,113,,44,10,,,winter,rape,7
343,12,48,sunday,0,night,20 - 5:59,,23.85833,90.26667,savar,dhaka,dhaka,29,26,20,113,,54,10,,,winter,rape,7
344,12,1,monday,0,night,20 - 5:59,,23.736484,90.397323,shahbagh,dhaka,dhaka,31,25,19,113,,52,10,,,winter,rape,7
345,10,43,sunday,0,night,20 - 5:59,,23.784506,90.403409,shantibagh,dhaka,dhaka,32,29,24,176,,76,10,,,rainy,rape,7
346,8,35,monday,0,evening,18 - 19:59,,23.767676,90.376173,sher-e-bangla nagar,dhaka,dhaka,33,31,27,176,,77,10,,,rainy,rape,7
347,6,23,sunday,0,evening,18 - 19:59,,23.767676,90.376173,sher-e-bangla nagar,dhaka,dhaka,32,31,29,356,,78,9,,,rainy,rape,7
348,8,34,tuesday,0,night,20 - 5:59,,23.711414,90.415019,sutrapur,dhaka,dhaka,32,30,27,356,,80,9,,,rainy,rape,7
349,2,8,friday,1,night,20 - 5:59,,23.763,90.3897,tejgaon,dhaka,dhaka,34,29,22,113,,51,10,,,winter,rape,7
350,3,11,monday,0,night,20 - 5:59,,23.763,90.3897,tejgaon,dhaka,dhaka,36,30,22,113,,51,10,,,hot,rape,7
351,10,43,friday,1,night,20 - 5:59,,23.763,90.3897,tejgaon,dhaka,dhaka,32,30,25,176,,65,10,,,rainy,rape,7
352,9,40,monday,0,night,20 - 5:59,,23.763,90.3897,tejgaon,dhaka,dhaka,34,32,27,116,,65,10,,,rainy,rape,7
353,12,50,wednesday,0,night,20 - 5:59,,23.887625,90.398942,tongi,gazipur,gazipur,27,25,20,113,,52,10,,,winter,rape,7
354,1,2,wednesday,0,night,20 - 5:59,,23.887625,90.398942,tongi,gazipur,gazipur,28,23,18,113,,45,10,,,winter,rape,7
355,1,3,monday,0,afternoon,16 - 17:59,,23.73018,90.4102,topekhana road,dhaka,dhaka,29,23,16,113,,58,10,,,winter,rape,7
356,1,4,friday,1,night,20 - 5:59,,23.874875,90.393071,uttara,dhaka,dhaka,26,20,13,113,,33,10,,,winter,rape,7
357,1,4,sunday,0,night,20 - 5:59,,23.874875,90.393071,uttara,dhaka,dhaka,27,21,14,113,,43,10,,,winter,rape,7
358,8,33,friday,1,night,20 - 5:59,,23.874875,90.393071,uttara,dhaka,dhaka,33,31,27,176,,77,10,,,rainy,rape,7
359,12,48,sunday,0,night,20 - 5:59,,23.728907,90.417137,uttarkhan,dhaka,dhaka,31,27,22,113,,43,10,,,winter,rape,7
360,9,36,friday,1,night,20 - 5:59,,23.728907,90.417137,uttarkhan,dhaka,dhaka,32,30,27,200,,77,10,,,rainy,rape,7
361,8,32,thursday,0,night,20 - 5:59,,23.728907,90.417137,uttarkhan,dhaka,dhaka,33,31,27,356,,78,9,,,rainy,rape,7
362,1,2,saturday,1,afternoon,16 - 17:59,,23.874875,90.393071,uttara,dhaka,dhaka,30,25,19,113,,40,10,,,winter,rape,7
363,8,33,thursday,0,night,20 - 5:59,,23.714039,90.450656,jatrabari,dhaka,dhaka,34,32,28,353,,74,10,,,rainy,assault,6
364,8,34,wednesday,0,noon,12 - 15:59,,23.728907,90.417137,agargaon,dhaka,dhaka,33,31,27,200,,81,9,,,rainy,assault,6
365,8,34,wednesday,0,noon,12 - 15:59,,23.728907,90.417137,agargaon,dhaka,dhaka,33,31,27,200,,81,9,,,rainy,assault,6
366,8,33,monday,0,night,20 - 5:59,,23.847177,90.4041325,airport,dhaka,dhaka,35,32,28,116,,74,10,,,rainy,assault,6
367,12,51,monday,0,night,20 - 5:59,,23.794998,90.291207,amin bazar,dhaka,dhaka,22,21,20,302,,73,8,,,winter,assault,6
368,10,43,sunday,0,morning,6 - 11:59,,23.913894,90.320686,ashulia,dhaka,dhaka,36,30,25,176,,60,10,,,rainy,assault,6
369,1,5,thursday,0,night,20 - 5:59,,23.913894,90.320686,ashulia,dhaka,dhaka,29,24,19,116,,43,10,,,winter,assault,6
370,9,39,friday,1,night,20 - 5:59,,23.913894,90.320686,ashulia,dhaka,dhaka,32,29,24,353,,77,10,,,rainy,assault,6
371,2,7,tuesday,0,night,20 - 5:59,,23.913894,90.320686,ashulia,dhaka,dhaka,30,26,20,113,,46,10,,,winter,assault,6
372,8,33,friday,1,afternoon,16 - 17:59,,23.728611,90.385391,azimpur,dhaka,dhaka,34,31,27,386,,73,10,,,rainy,assault,6
373,3,11,monday,0,noon,12 - 15:59,,23.6073285,90.613006,babubazar bridge,dhaka,dhaka,31,27,20,113,,40,10,,,hot,assault,6
374,7,27,sunday,0,night,20 - 5:59,,23.793708,90.453284,badda,dhaka,dhaka,34,31,28,356,,78,10,,,rainy,assault,6
375,3,12,monday,0,noon,12 - 15:59,,23.793708,90.453284,badda,dhaka,dhaka,35,31,26,356,,61,10,,,hot,assault,6
376,8,34,friday,1,noon,12 - 15:59,,23.729802,90.4126245,baitul mukarram,dhaka,dhaka,32,30,28,353,,81,9,,,rainy,assault,6
377,3,13,monday,0,evening,18 - 19:59,,23.79259,90.407646,banani,dhaka,dhaka,38,33,26,113,,29,10,,,hot,assault,6
378,9,37,friday,1,night,20 - 5:59,,23.79259,90.407646,banani,dhaka,dhaka,34,32,27,356,,73,9,,,rainy,assault,6
379,3,10,wednesday,0,night,20 - 5:59,,23.746136,90.394581,bangla motor,dhaka,dhaka,37,32,24,113,,29,10,,,hot,assault,6
380,3,10,wednesday,0,night,20 - 5:59,,23.746136,90.394581,bangla motor,dhaka,dhaka,37,32,24,113,,29,10,,,hot,assault,6
